id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
101,24.88092642,24.8808782,36.05857429,36.05856370000001,24.880902310000003,36.058568995,01/06/2014 10:27:59,01/06/2014 10:32:33,60,Carlyle Chemical Inc.,[],"[['1/6/2014', 'L4063', '3959.66']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.88549915,24.88548228,36.05845865,36.05846113,24.885490715000003,36.05845989,01/07/2014 10:11:18,01/07/2014 10:12:46,60,Nationwide Refinery,[],"[['1/7/2014', 'L5756', '1562.66'], ['1/7/2014', 'L9633', '1347.36'], ['1/7/2014', 'L3317', '889.58']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.87956927,24.87956703,36.04808045,36.04802542,24.87956815,36.048052935,01/09/2014 12:57:04,01/09/2014 13:01:51,60,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.8414329,24.84146189,36.06409552,36.06410046,24.84144739500001,36.06409799,01/13/2014 10:19:08,01/13/2014 10:21:01,60,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.87957119,24.87956972,36.04806079,36.0480239,24.879570455,36.048042345,01/13/2014 13:02:04,01/13/2014 13:07:01,60,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.90808771,24.9080694,36.05419011,36.05419404,24.908078555,36.054192075,01/14/2014 10:04:26,01/14/2014 10:05:58,60,Stewart and Sons Fabrication,[],"[['1/14/2014', 'L7761', '540.19'], ['1/14/2014', 'L9633', '278.52']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.87957679,24.87956933,36.04807853,36.0480308,24.87957306,36.048054665,01/14/2014 13:06:04,01/14/2014 13:08:02,60,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.84137818,24.84143089,36.06405761,36.06403646,24.841404535,36.064047035,01/06/2014 10:03:33,01/06/2014 10:18:37,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.87956530000001,24.87957638,36.04808486,36.04803057,24.87957084,36.048057715,01/06/2014 13:14:03,01/06/2014 13:23:01,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
101,24.87957385,24.87957058,36.04804057,36.04802115,24.879572215,36.04803086,01/06/2014 15:24:27,01/06/2014 15:53:30,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
