id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
105,24.88090018,24.88087014,36.05854686,36.05857476,24.88088516,36.05856081,01/07/2014 13:14:53,01/07/2014 13:18:01,60,Carlyle Chemical Inc.,[],"[['1/7/2014', 'L5756', '3827.2']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.87957243,24.87956865,36.04803657,36.04803099,24.87957054,36.04803378,01/07/2014 16:25:22,01/07/2014 16:28:03,60,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88088666,24.88091673,36.05852801,36.05852698,24.880901695,36.05852749500001,01/09/2014 15:49:41,01/09/2014 15:51:17,60,Carlyle Chemical Inc.,[],"[['1/9/2014', 'L5756', '529.47'], ['1/9/2014', 'L5756', '382.43'], ['1/9/2014', 'L5756', '2176.2'], ['1/9/2014', 'L8477', '732.82']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88091277,24.88091994,36.05854537,36.05854679,24.880916355,36.05854608,01/14/2014 15:51:19,01/14/2014 15:56:01,60,Carlyle Chemical Inc.,[],"[['1/14/2014', 'L5756', '3630.57'], ['1/14/2014', 'L5756', '794.88'], ['1/14/2014', 'L5756', '3470.99']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88089883,24.88088347,36.05853387,36.05852196,24.88089115,36.058527915,01/07/2014 08:54:48,01/07/2014 09:19:13,300,Carlyle Chemical Inc.,[],"[['1/7/2014', 'L5756', '3827.2']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.8854526,24.8854936,36.05843837,36.05843182,24.885473100000002,36.058435095,01/07/2014 09:57:03,01/07/2014 10:06:37,300,Nationwide Refinery,[],"[['1/7/2014', 'L5756', '1562.66'], ['1/7/2014', 'L9633', '1347.36'], ['1/7/2014', 'L3317', '889.58']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.87956535,24.87957265,36.04804255,36.0480273,24.879569,36.048034925,01/07/2014 14:38:05,01/07/2014 15:03:31,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88087037,24.88091539,36.05855526,36.05852367,24.88089288,36.058539465,01/07/2014 15:56:16,01/07/2014 16:23:08,300,Carlyle Chemical Inc.,[],"[['1/7/2014', 'L5756', '3827.2']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88089748,24.88087972,36.05850284,36.05853547,24.880888600000002,36.058519155,01/08/2014 08:52:10,01/08/2014 08:58:12,300,Carlyle Chemical Inc.,[],"[['1/8/2014', 'L5756', '4901.88'], ['1/8/2014', 'L8477', '4983.52']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
105,24.88545378,24.88553118,36.05848568,36.05847636,24.88549248,36.05848102,01/08/2014 09:45:15,01/08/2014 09:56:50,300,Nationwide Refinery,"[['1/8/2014 9:54', '9152', '4513.16']]","[['1/8/2014', 'L5485', '4513.16'], ['1/8/2014', 'L5756', '4367.43'], ['1/8/2014', 'L9633', '3674.32']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
