id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
15,24.84140991,24.84130258,36.07217638,36.07212924,24.841356245,36.07215281000001,01/08/2014 11:42:04,01/08/2014 11:45:01,60,,[],[],Bodrogi Loreto
15,24.90176683,24.90183575,36.05501574,36.05493067,24.90180129,36.054973205,01/08/2014 18:51:17,01/08/2014 18:56:01,60,Katerinas Cafe,[],"[['1/8/2014', 'L4034', '34.25'], ['1/8/2014', 'L6110', '13.83'], ['1/8/2014', 'L2343', '16.93'], ['1/8/2014', 'L6267', '8.53'], ['1/8/2014', 'L1682', '19.12'], ['1/8/2014', 'L6119', '36.6'], ['1/8/2014', 'L4424', '27.87'], ['1/8/2014', 'L3366', '37.04'], ['1/8/2014', 'L5756', '29.26'], ['1/8/2014', 'L9637', '26.45'], ['1/8/2014', 'L9637', '33.31'], ['1/8/2014', 'L8012', '31.59'], ['1/8/2014', 'L3295', '32.83']]",Bodrogi Loreto
15,24.9055295,24.90568753,36.06028217,36.06036371,24.905608515,36.06032294,01/12/2014 19:34:03,01/12/2014 19:36:01,60,Frydos Autosupply n' More,[],"[['1/12/2014', 'L2247', '88.93'], ['1/12/2014', 'L2343', '161.96']]",Bodrogi Loreto
15,24.90549018,24.90569074,36.06018685,36.06035506,24.90559046,36.060270955,01/15/2014 21:01:02,01/15/2014 21:06:01,60,Frydos Autosupply n' More,[],"[['1/15/2014', 'L9406', '276.88'], ['1/15/2014', 'L5947', '18.91'], ['1/15/2014', 'L7291', '235.27']]",Bodrogi Loreto
15,24.90566701,24.90563627,36.060435299999995,36.06037978,24.90565164,36.06040754,01/18/2014 15:24:52,01/18/2014 15:26:01,60,Frydos Autosupply n' More,[],"[['1/18/2014', 'L2247', '103.41'], ['1/18/2014', 'L4034', '234.53'], ['1/18/2014', 'L3014', '103.55'], ['1/18/2014', 'L4424', '281.54'], ['1/18/2014', 'L6886', '120.67']]",Bodrogi Loreto
15,24.90122427,24.90126372,36.054064399999994,36.05402604,24.901243995,36.05404521999999,01/06/2014 07:48:36,01/06/2014 08:14:01,300,,[],[],Bodrogi Loreto
15,24.905614899999996,24.90561979,36.06034291,36.06042691,24.905617345,36.06038491,01/07/2014 20:25:03,01/07/2014 20:35:01,300,Frydos Autosupply n' More,[],"[['1/7/2014', 'L9363', '272.73']]",Bodrogi Loreto
15,24.90116529,24.90124428,36.05407814,36.05412728,24.901204785,36.05410271,01/08/2014 07:20:36,01/08/2014 07:50:01,300,,[],[],Bodrogi Loreto
15,24.84689384,24.84688206,36.08062986,36.08062602,24.84688795,36.08062794,01/08/2014 11:29:32,01/08/2014 11:40:01,300,,[],[],Bodrogi Loreto
15,24.90007262,24.90018635,36.06323896,36.06322949,24.900129485,36.063234225,01/09/2014 11:58:58,01/09/2014 12:15:01,300,,[],[],Bodrogi Loreto
15,24.90549269,24.90561557,36.06015075,36.06044492,24.90555413,36.060297835,01/09/2014 20:49:13,01/09/2014 20:55:01,300,Frydos Autosupply n' More,[],"[['1/9/2014', 'L1485', '276.75'], ['1/9/2014', 'L4149', '60.65'], ['1/9/2014', 'L2490', '138.02']]",Bodrogi Loreto
15,24.90555346,24.90559017,36.06035804,36.06036971,24.905571815,36.060363875,01/10/2014 20:32:04,01/10/2014 20:54:01,300,Frydos Autosupply n' More,[],"[['1/10/2014', 'L2343', '43.65'], ['1/10/2014', 'L3800', '217.08']]",Bodrogi Loreto
15,24.84150622,24.84157048,36.06947384,36.06946458,24.84153835,36.06946921,01/11/2014 12:27:01,01/11/2014 12:44:01,300,,[],[],Bodrogi Loreto
15,24.900415600000002,24.90040612,36.05012892,36.0501299,24.90041086,36.05012941,01/13/2014 11:53:18,01/13/2014 12:10:01,300,,[],[],Bodrogi Loreto
15,24.901180800000002,24.90125853,36.05404942,36.05408974,24.901219665,36.05406958,01/14/2014 07:33:36,01/14/2014 07:55:01,300,,[],[],Bodrogi Loreto
15,24.90126075,24.90119966,36.05403516,36.05404454,24.901230205,36.05403985,01/15/2014 07:45:36,01/15/2014 08:05:01,300,,[],[],Bodrogi Loreto
15,24.90118082,24.90118212,36.0540552,36.05407402,24.90118147,36.05406461,01/17/2014 07:55:36,01/17/2014 08:17:01,300,,[],[],Bodrogi Loreto
15,24.85236998,24.8523762,36.06584036,36.06584094,24.85237309,36.06584065,01/18/2014 13:01:45,01/18/2014 13:10:01,300,,[],[],Bodrogi Loreto
15,24.86589184,24.86589647,36.07685752,36.07682869,24.865894155,36.076843105,01/07/2014 06:37:01,01/07/2014 07:29:01,1800,,[],[],Bodrogi Loreto
15,24.86416714,24.86419191,36.073336499999996,36.07334701,24.864179525,36.073341755,01/07/2014 07:30:44,01/07/2014 08:13:01,1800,,[],[],Bodrogi Loreto
