id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
106,24.90809709,24.90809354,36.05414106,36.05417988,24.908095315,36.05416047,01/07/2014 14:35:51,01/07/2014 15:03:31,300,Stewart and Sons Fabrication,"[['1/7/2014 15:03', '2276', '962.2']]","[['1/7/2014', 'L7761', '1200.9'], ['1/7/2014', 'L9633', '1783.33']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.88556292,24.88547117,36.05842665,36.05844508,24.885517045,36.058435865,01/07/2014 15:08:11,01/07/2014 15:22:27,300,Nationwide Refinery,[],"[['1/7/2014', 'L5756', '1562.66'], ['1/7/2014', 'L9633', '1347.36'], ['1/7/2014', 'L3317', '889.58']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.90820856,24.90810214,36.05412646,36.05418223,24.90815535,36.054154345,01/08/2014 10:01:30,01/08/2014 10:17:02,300,Stewart and Sons Fabrication,[],"[['1/8/2014', 'L5485', '1738.26'], ['1/8/2014', 'L9633', '1673.77']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.87956983,24.87957531,36.04805515,36.04803281,24.87957257,36.04804398,01/08/2014 11:34:57,01/08/2014 11:40:01,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.88553452,24.88548698,36.05847322,36.058439299999996,24.88551075,36.05845626,01/09/2014 15:07:36,01/09/2014 15:17:21,300,Nationwide Refinery,[],"[['1/9/2014', 'L7761', '1420.39'], ['1/9/2014', 'L5756', '289.3'], ['1/9/2014', 'L9633', '674.28'], ['1/9/2014', 'L3317', '1322.5']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.87957258,24.87957053,36.04807166,36.0480237,24.879571555,36.04804768,01/09/2014 16:36:08,01/09/2014 17:06:01,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.84589546,24.8459482,36.07437404,36.07438839,24.84592183,36.074381215,01/14/2014 13:13:07,01/14/2014 13:20:01,300,Abila Scrapyard,[],"[['1/14/2014', 'L3317', '4277.4']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.90814485,24.908102,36.05410934,36.05420482,24.908123425,36.05415708,01/14/2014 14:34:21,01/14/2014 14:58:48,300,Stewart and Sons Fabrication,[],"[['1/14/2014', 'L7761', '540.19'], ['1/14/2014', 'L9633', '278.52']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.87957471,24.8795715,36.04807764,36.04802849,24.879573105,36.04805306500001,01/14/2014 16:37:13,01/14/2014 17:04:01,300,,[],[],Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
106,24.88550189,24.88552255,36.05841811,36.05847752,24.88551222000001,36.058447815,01/15/2014 08:43:34,01/15/2014 08:53:43,300,Nationwide Refinery,[],"[['1/15/2014', 'L5756', '3004.98'], ['1/15/2014', 'L9633', '1391.24']]",Hafon Albina or Hawelon Benito or Hawelon Claudio or Mies Henk or Morlun Valeria or Morlun Adan or Morluniau Cecilia or Nant Irene or Scozzese Dylan
