id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
35,24.8733002,24.87331077,36.06754912,36.06753691,24.873305485,36.067543015,01/06/2014 06:30:33,01/06/2014 06:33:01,60,Jack's Magical Beans,[],"[['1/6/2014', 'L6267', '11.03'], ['1/6/2014', 'L3288', '18.59'], ['1/6/2014', 'L5224', '7.84'], ['1/6/2014', 'L6886', '18.1']]",Vasco-Pais Willem
35,24.8732988,24.87335928,36.06751381,36.06751258,24.87332904,36.067513195,01/07/2014 06:39:33,01/07/2014 06:42:01,60,Jack's Magical Beans,[],"[['1/7/2014', 'L6267', '3.68'], ['1/7/2014', 'L3288', '18.77'], ['1/7/2014', 'L5224', '19.61'], ['1/7/2014', 'L6886', '9.84']]",Vasco-Pais Willem
35,24.87957139,24.87957201,36.0480265,36.04803176,24.8795717,36.04802913,01/08/2014 06:58:52,01/08/2014 07:02:01,60,,[],[],Vasco-Pais Willem
35,24.87335683,24.87333937,36.06752879999999,36.0675313,24.8733481,36.06753005,01/09/2014 06:56:01,01/09/2014 06:59:01,60,Jack's Magical Beans,[],"[['1/9/2014', 'L6267', '10.11'], ['1/9/2014', 'L1485', '6'], ['1/9/2014', 'L6886', '17.43']]",Vasco-Pais Willem
35,24.850989600000002,24.85096457,36.06340184,36.06343874,24.850977085,36.06342029,01/09/2014 12:50:16,01/09/2014 12:54:01,60,Roberts and Sons,[],[],Vasco-Pais Willem
35,24.85764634,24.85758408,36.07664703,36.07662277,24.85761521,36.0766349,01/09/2014 19:34:17,01/09/2014 19:35:35,60,Albert's Fine Clothing,[],"[['1/9/2014', 'L6417', '224.52'], ['1/9/2014', 'L2070', '229.98']]",Vasco-Pais Willem
35,24.87463819,24.87471058,36.07622813,36.07625512,24.874674385,36.076241625,01/09/2014 20:45:18,01/09/2014 20:48:01,60,,[],[],Vasco-Pais Willem
35,24.87466608,24.87469097,36.07623845,36.07625488,24.874678525,36.076246665,01/14/2014 18:08:23,01/14/2014 18:11:01,60,,[],[],Vasco-Pais Willem
35,24.8579749,24.85798227,36.059713200000004,36.05976736,24.857978585,36.05974028,01/15/2014 12:37:15,01/15/2014 12:41:50,60,General Grocer,[],"[['1/15/2014', 'L5259', '106.2'], ['1/15/2014', 'L8566', '137.65'], ['1/15/2014', 'L6886', '83.11']]",Vasco-Pais Willem
35,24.87957574,24.87957442,36.04803618,36.04802903,24.87957508,36.048032605,01/17/2014 06:57:52,01/17/2014 07:00:01,60,,[],[],Vasco-Pais Willem
35,24.87465191,24.87466834,36.07622482,36.07622957,24.874660125,36.076227195,01/17/2014 18:21:23,01/17/2014 18:23:01,60,,[],[],Vasco-Pais Willem
35,24.87335928,24.87334481,36.06751258,36.06750279,24.873352045,36.067507685,01/07/2014 06:42:01,01/07/2014 06:58:01,300,Jack's Magical Beans,[],"[['1/7/2014', 'L6267', '3.68'], ['1/7/2014', 'L3288', '18.77'], ['1/7/2014', 'L5224', '19.61'], ['1/7/2014', 'L6886', '9.84']]",Vasco-Pais Willem
35,24.873334,24.87334893,36.0675341,36.06751464,24.873341465,36.06752437,01/08/2014 06:25:33,01/08/2014 06:46:01,300,Jack's Magical Beans,[],"[['1/8/2014', 'L6267', '3.96'], ['1/8/2014', 'L3288', '18.78'], ['1/8/2014', 'L5224', '12.37'], ['1/8/2014', 'L6886', '11.25']]",Vasco-Pais Willem
35,24.87334893,24.87332313,36.06751464,36.06750023,24.87333603,36.067507435,01/08/2014 06:46:01,01/08/2014 06:54:01,300,Jack's Magical Beans,[],"[['1/8/2014', 'L6267', '3.96'], ['1/8/2014', 'L3288', '18.78'], ['1/8/2014', 'L5224', '12.37'], ['1/8/2014', 'L6886', '11.25']]",Vasco-Pais Willem
35,24.87453535,24.87467093,36.0762167,36.07624733,24.87460314,36.076232015,01/08/2014 17:57:21,01/08/2014 18:05:01,300,,[],[],Vasco-Pais Willem
35,24.87331555,24.87335683,36.06753688,36.06752879999999,24.87333619,36.06753284,01/09/2014 06:38:33,01/09/2014 06:56:01,300,Jack's Magical Beans,[],"[['1/9/2014', 'L6267', '10.11'], ['1/9/2014', 'L1485', '6'], ['1/9/2014', 'L6886', '17.43']]",Vasco-Pais Willem
35,24.87333388,24.87333427,36.06752049,36.06752657,24.873334075,36.06752353,01/10/2014 06:23:33,01/10/2014 06:40:01,300,Jack's Magical Beans,[],"[['1/10/2014', 'L6267', '15.69'], ['1/10/2014', 'L3288', '16.29'], ['1/10/2014', 'L5224', '5.46']]",Vasco-Pais Willem
35,24.87333427,24.87332801,36.06752657,36.06751634,24.87333114,36.067521455,01/10/2014 06:40:01,01/10/2014 07:02:01,300,Jack's Magical Beans,[],"[['1/10/2014', 'L6267', '15.69'], ['1/10/2014', 'L3288', '16.29'], ['1/10/2014', 'L5224', '5.46']]",Vasco-Pais Willem
35,24.87447116,24.87471058,36.07622733,36.07626399,24.87459087,36.07624566,01/10/2014 18:23:20,01/10/2014 18:29:01,300,,[],[],Vasco-Pais Willem
35,24.87463719,24.87470368,36.07623948,36.07622883,24.874670435,36.076234155,01/11/2014 17:33:05,01/11/2014 18:01:01,300,,[],[],Vasco-Pais Willem
35,24.87335795,24.87333979,36.06754614,36.06754401,24.87334887,36.067545075,01/13/2014 06:49:01,01/13/2014 06:59:01,300,Jack's Magical Beans,[],"[['1/13/2014', 'L6267', '18.31'], ['1/13/2014', 'L3288', '5.22'], ['1/13/2014', 'L5224', '9.64'], ['1/13/2014', 'L6886', '17.52']]",Vasco-Pais Willem
35,24.85764075,24.85757511,36.07663795,36.07666746,24.85760793,36.076652705,01/13/2014 19:42:18,01/13/2014 19:51:01,300,Albert's Fine Clothing,[],"[['1/13/2014', 'L4164', '288'], ['1/13/2014', 'L4149', '49.48']]",Vasco-Pais Willem
35,24.87328524,24.87336043,36.06753237,36.06752048,24.873322835000003,36.067526425,01/14/2014 06:40:32,01/14/2014 07:00:01,300,Jack's Magical Beans,[],"[['1/14/2014', 'L6267', '13.32'], ['1/14/2014', 'L3288', '3.36'], ['1/14/2014', 'L5224', '15.7'], ['1/14/2014', 'L6886', '18.08']]",Vasco-Pais Willem
35,24.87336043,24.87333177,36.06752048,36.06752838,24.873346100000006,36.06752443,01/14/2014 07:00:01,01/14/2014 07:09:01,300,Jack's Magical Beans,[],"[['1/14/2014', 'L6267', '13.32'], ['1/14/2014', 'L3288', '3.36'], ['1/14/2014', 'L5224', '15.7'], ['1/14/2014', 'L6886', '18.08']]",Vasco-Pais Willem
35,24.87331587,24.87334014,36.06753714,36.06754571,24.873328005,36.067541425,01/15/2014 06:26:33,01/15/2014 06:41:01,300,Jack's Magical Beans,[],"[['1/15/2014', 'L3288', '5.3'], ['1/15/2014', 'L5224', '4.06'], ['1/15/2014', 'L6886', '19.54']]",Vasco-Pais Willem
35,24.87334014,24.87332984,36.06754571,36.06753066,24.87333499,36.067538185,01/15/2014 06:41:01,01/15/2014 07:10:01,300,Jack's Magical Beans,[],"[['1/15/2014', 'L3288', '5.3'], ['1/15/2014', 'L5224', '4.06'], ['1/15/2014', 'L6886', '19.54']]",Vasco-Pais Willem
35,24.87467712,24.87467735,36.07623457,36.07623249,24.874677235,36.07623353,01/15/2014 22:04:21,01/15/2014 22:33:01,300,,[],[],Vasco-Pais Willem
35,24.87333687,24.87336176,36.06750191,36.067526799999996,24.873349315,36.067514355,01/16/2014 07:04:28,01/16/2014 07:15:01,300,Jack's Magical Beans,[],"[['1/16/2014', 'L6267', '9.12'], ['1/16/2014', 'L3288', '14.86'], ['1/16/2014', 'L5224', '12.56'], ['1/16/2014', 'L6886', '6.95']]",Vasco-Pais Willem
