id,long1,long2,lat1,lat2,long_center,lat_center,Timestamp1,Timestamp2,time_threshold,location,cc,lc,emp_name
17,24.87957339,24.87957208,36.04803184,36.04802464,24.879572735,36.04802824,01/06/2014 13:37:41,01/06/2014 13:40:01,60,,[],[],Flecha Sven
17,24.89880814,24.89881916,36.06243919,36.06246727,24.89881365,36.06245323,01/06/2014 19:26:22,01/06/2014 19:29:01,60,,[],[],Flecha Sven
17,24.90118576,24.90122203,36.05402229,36.0540886,24.901203895,36.054055445,01/09/2014 07:33:52,01/09/2014 07:37:01,60,,[],[],Flecha Sven
17,24.9025532,24.90249498,36.05592654,36.05575392,24.90252409,36.05584023,01/09/2014 19:27:20,01/09/2014 19:31:01,60,Brew've Been Served,[],"[['1/9/2014', 'L2343', '18.25'], ['1/9/2014', 'L3800', '5.3'], ['1/9/2014', 'L8148', '15.82'], ['1/9/2014', 'L3572', '17.64'], ['1/9/2014', 'L2490', '12.12'], ['1/9/2014', 'L2169', '6.21'], ['1/9/2014', 'L9363', '19.47'], ['1/9/2014', 'L7291', '10.71'], ['1/9/2014', 'L8566', '5.13'], ['1/9/2014', 'L9254', '14.85']]",Flecha Sven
17,24.90174004,24.90185777,36.05498787,36.054956,24.901798905,36.054971935,01/10/2014 18:36:33,01/10/2014 18:40:01,60,Katerinas Cafe,[],"[['1/10/2014', 'L9018', '21.22'], ['1/10/2014', 'L6110', '8.14'], ['1/10/2014', 'L4034', '21.28'], ['1/10/2014', 'L4164', '34.76'], ['1/10/2014', 'L6544', '37.62'], ['1/10/2014', 'L3366', '25.62'], ['1/10/2014', 'L9637', '24.33'], ['1/10/2014', 'L3259', '15.76'], ['1/10/2014', 'L3295', '21.89'], ['1/10/2014', 'L9254', '25.36']]",Flecha Sven
17,24.89878409,24.8987665,36.062425,36.06248894,24.898775295,36.06245697,01/10/2014 20:20:34,01/10/2014 20:23:01,60,,[],[],Flecha Sven
17,24.90116333,24.90120367,36.05414131,36.0540223,24.9011835,36.054081805,01/15/2014 06:54:46,01/15/2014 06:58:01,60,,[],[],Flecha Sven
17,24.89872681,24.89887653,36.06237208,36.06249085,24.89880167,36.062431465,01/15/2014 20:55:22,01/15/2014 21:00:01,60,,[],[],Flecha Sven
17,24.9025341,24.90253561,36.05586316,36.05575508,24.902534855,36.05580912,01/18/2014 12:16:22,01/18/2014 12:20:01,60,Brew've Been Served,[],[],Flecha Sven
17,24.89881564,24.89881397,36.06248208,36.06247525,24.898814805,36.062478665,01/18/2014 18:13:36,01/18/2014 18:15:01,60,,[],[],Flecha Sven
